Wikipedia_movie_ID,Freebase_movie_ID,Movie_name,Movie_release_date,Movie_box_office_revenue,Movie_runtime,Movie_languages,Movie_countries,Movie_genres,nb_languages,nb_country,nb_genre,Movie_language,FirstLanguage_Name,SecondLanguage_Name,FirstCountry_Name,SecondCountry_Name
28492608,/m/0crg57l,Hamburg Altona,1989-01-01 00:00:00+00:00,,107.0,"{""/m/0k0sb"": ""Serbian language""}",['Yugoslavia'],['Drama'],1,1,1,['Serbian '],Serbian ,,Yugoslavia,
10999615,/m/02qxqsn,The Train: Some Lines Should Never Be Crossed,2007-01-01 00:00:00+00:00,,134.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"['Romantic drama', 'Romance Film', 'Drama', 'World cinema']",1,1,4,['Hindi '],Hindi ,,India,
21482599,/m/05h3bcc,The Dark Tower,2013-05-17 00:00:00+00:00,,,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Horror', 'Science Fiction', 'Fantasy', 'Western']",1,1,4,['English '],English ,,United States of America,
24665535,/m/080c12d,The Box,2007-01-01 00:00:00+00:00,,96.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Crime Thriller', 'Action', 'Action/Adventure', 'Mystery']",1,1,5,['English '],English ,,United States of America,
23467297,/m/06w8b2n,Perfect Mismatch,2009-07-10 00:00:00+00:00,,97.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'India']","['Romantic comedy', 'World cinema', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",1,2,6,['English '],English ,,United States of America,India
3972416,/m/0b9dv_,Robot Taekwon V,1976-07-24 00:00:00+00:00,,85.0,"{""/m/02hwhyv"": ""Korean Language""}",['South Korea'],['Action'],1,1,1,['Korean '],Korean ,,South Korea,
16647548,/m/03yjhrd,Fixed Bayonets!,1951-01-01 00:00:00+00:00,1450000.0,92.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Action/Adventure', 'Action', 'Drama', 'Film adaptation', 'War film']",1,1,5,['English '],English ,,United States of America,
12837431,/m/02x6_md,Solar Attack,2005-01-01 00:00:00+00:00,,91.0,"{""/m/02h40lc"": ""English Language""}",['Canada'],"['Disaster', 'Thriller', 'Science Fiction', 'Action/Adventure']",1,1,4,['English '],English ,,Canada,
9573761,/m/02pkhq2,Lee,,,,"{""/m/07c9s"": ""Tamil Language""}",['India'],,1,1,0,['Tamil '],Tamil ,,India,
24064330,/m/07k9zm5,Sex and Zen III,1998-01-01 00:00:00+00:00,,99.0,"{""/m/0459q4"": ""Standard Cantonese""}",['Hong Kong'],['Chinese Movies'],1,1,1,['Standard Cantonese'],Standard Cantonese,,Hong Kong,
31323898,/m/0gj8hwy,Ware für Katalonien,1959-03-13 00:00:00+00:00,,99.0,"{""/m/04306rv"": ""German Language""}",['German Democratic Republic'],['Crime Fiction'],1,1,1,['German '],German ,,German Democratic Republic,
803276,/m/03d64c,Gwendoline,1984-02-08 00:00:00+00:00,,105.0,"{""/m/064_8sq"": ""French Language""}",['France'],"['Thriller', 'World cinema', 'Action/Adventure', 'Erotic thriller', 'Drama', 'Film adaptation', 'Action', 'Sexploitation']",1,1,8,['French '],French ,,France,
34630340,/m/0gvn91y,The Giants,2011-05-20 00:00:00+00:00,,84.0,"{""/m/064_8sq"": ""French Language""}",['Belgium'],['Drama'],1,1,1,['French '],French ,,Belgium,
3028248,/m/08ll9g,Chances Are,1989-03-10 00:00:00+00:00,16278590.0,108.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Fantasy', 'Comedy', 'Romance Film', 'Fantasy Comedy', 'Romantic fantasy', 'Religious Film']",1,1,7,['English '],English ,,United States of America,
36052259,/m/0j_6mwx,Run From the Cure,,,58.0,{},['Canada'],['Documentary'],0,1,1,,,,Canada,
23202562,/m/04j2tww,Optic Fiber,1997-01-01 00:00:00+00:00,,105.0,"{""/m/06nm1"": ""Spanish Language""}",['Mexico'],"['Thriller', 'Crime Thriller', 'Crime Fiction', 'World cinema', 'Political thriller']",1,1,5,['Spanish '],Spanish ,,Mexico,
25152002,/m/09g9x63,Basic Love,,,106.0,"{""/m/012w70"": ""Cantonese""}",['Hong Kong'],"['Drama', 'Romance Film', 'Melodrama', 'Coming of age', 'Chinese Movies']",1,1,5,['Cantonese'],Cantonese,,Hong Kong,
3432108,/m/09c3qk,Eye of the Tiger,1986-11-28 00:00:00+00:00,,90.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Biker Film', 'Indie', 'Action/Adventure', 'Drama', 'Action']",1,1,6,['English '],English ,,United States of America,
1341543,/m/04v3j2,Dolemite,1974-01-01 00:00:00+00:00,,90.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Action/Adventure', 'Indie', 'Cult', 'Blaxploitation', 'Comedy', 'Action']",1,1,6,['English '],English ,,United States of America,
20454049,/m/04z_gx6,Tons of Trouble,,,,{},['United Kingdom'],['Comedy'],0,1,1,,,,United Kingdom,
19940109,/m/04yfw3k,Marie-Antoinette reine de France,1956-01-01 00:00:00+00:00,,110.0,{},"['France', 'Italy']",['Drama'],0,2,1,,,,France,Italy
20568858,/m/05235xx,Amazon,1997-01-01 00:00:00+00:00,,38.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Short Film', 'Documentary']",1,1,2,['English '],English ,,United States of America,
28492562,/m/0crhg0x,Crveni i crni,1985-05-25 00:00:00+00:00,,136.0,"{""/m/0k0sb"": ""Serbian language""}",['Yugoslavia'],"['Historical fiction', 'Drama']",1,1,2,['Serbian '],Serbian ,,Yugoslavia,
4501185,/m/0c5skt,Universal Soldier: The Return,1999-07-06 00:00:00+00:00,10937893.0,89.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Action/Adventure', 'Thriller', 'Science Fiction', 'Martial Arts Film', 'Action']",1,1,5,['English '],English ,,United States of America,
12941571,/m/02z0rrb,The Dead Letter,1915-08-17 00:00:00+00:00,,,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Short Film', 'Silent film', 'Indie', 'Black-and-white', 'Comedy']",1,1,5,['English '],English ,,United States of America,
2397783,/m/0797tn,Maximum Surge,2003-06-23 00:00:00+00:00,,90.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Canada']","['Science Fiction', 'Television movie']",1,2,2,['English '],English ,,United States of America,Canada
19104869,/m/04yfvmr,Justice,1993-01-01 00:00:00+00:00,,106.0,"{""/m/04306rv"": ""German Language""}","['Switzerland', 'Germany']","['Crime Drama', 'Drama', 'World cinema', 'Courtroom Drama']",1,2,4,['German '],German ,,Switzerland,Germany
9594415,/m/02pl6_v,The Cat's-Paw,1934-07-30 00:00:00+00:00,,102.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Satire', 'Comedy', 'Black-and-white']",1,1,3,['English '],English ,,United States of America,
2119021,/m/06ng48,The Canterbury Tales,1972-09-02 00:00:00+00:00,,109.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language""}","['France', 'Italy']","['Sex comedy', 'World cinema', 'Period piece', 'Satire', 'Drama', 'Comedy', 'Film adaptation']",2,2,7,"['French ', 'Italian ']",French ,Italian ,France,Italy
29023860,/m/0dgqhgm,White Angel,1994-01-01 00:00:00+00:00,,94.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['Thriller', 'Mystery', 'Psychological thriller', 'Crime Thriller']",1,1,4,['English '],English ,,United Kingdom,
20632048,/m/051w84c,Savage Harvest,,,,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Adventure']",1,1,2,['English '],English ,,United States of America,
1774709,/m/05vx48,Double Trouble,1967-04-05 00:00:00+00:00,,92.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Musical', 'Romance Film', 'Comedy']",1,1,4,['English '],English ,,United States of America,
24459970,/m/080k2hm,The Bandolero,1924-10-20 00:00:00+00:00,,80.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}",,['Silent film'],2,0,1,"['Silent film', 'English ']",Silent film,English ,,
15098346,/m/03hhb6g,Aag Ke Sholay,1988-10-14 00:00:00+00:00,,138.0,"{""/m/03k50"": ""Hindi Language""}",['India'],['Action'],1,1,1,['Hindi '],Hindi ,,India,
13769297,/m/03chqf4,The Creeping Flesh,1973-01-01 00:00:00+00:00,,91.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['Cult', 'Thriller', 'Horror']",1,1,3,['English '],English ,,United Kingdom,
20426704,/m/04zzqht,Harry's War,1999-01-01 00:00:00+00:00,,35.0,"{""/m/02h40lc"": ""English Language""}",['Australia'],"['Short Film', 'Drama']",1,1,2,['English '],English ,,Australia,
24858468,/m/09gg9g1,Premier rendez-vous,1941-01-01 00:00:00+00:00,,91.0,"{""/m/064_8sq"": ""French Language""}",['France'],['Comedy'],1,1,1,['French '],French ,,France,
31427208,/m/0gl0d5m,So This Is New York,,,79.0,{},,['Comedy film'],0,0,1,,,,,
15284386,/m/03hp0sv,Rudeboiz,2005-01-01 00:00:00+00:00,,95.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],['Gay pornography'],1,1,1,['English '],English ,,United Kingdom,
25215987,/m/09gn_d8,Blake of Scotland Yard,1937-01-30 00:00:00+00:00,,73.0,{},['United States of America'],"['Crime Fiction', 'Science Fiction']",0,1,2,,,,United States of America,
5877719,/m/0fbct3,3 Strikes,2000-03-03 00:00:00+00:00,9832166.0,83.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Crime Comedy', 'Screwball comedy', 'Action/Adventure', 'Comedy', 'Comedy of Errors', 'Action']",1,1,7,['English '],English ,,United States of America,
31210251,/m/0gjd810,Vaidhegi Kaathirunthaal,,,180.0,"{""/m/07c9s"": ""Tamil Language""}",['India'],"['Comedy film', 'Action']",1,1,2,['Tamil '],Tamil ,,India,
34644182,/m/0j28fqc,The Blue Lagoon,,,,{},,"['Romance Film', 'Adventure']",0,0,2,,,,,
6836206,/m/0grscq,Paradise Canyon,1935-07-20 00:00:00+00:00,,53.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Action/Adventure', 'Western', 'Action', 'Black-and-white']",1,1,4,['English '],English ,,United States of America,
5125045,/m/0d3vgv,Lifestyles of the Ramones,1990-01-01 00:00:00+00:00,,57.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Music'],1,1,1,['English '],English ,,United States of America,
9362941,/m/0285zk8,Wild Girl,1932-10-09 00:00:00+00:00,,78.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Black-and-white']",1,1,2,['English '],English ,,United States of America,
12042846,/m/02vmylc,Spirit Bear: The Simon Jackson Story,2005-01-01 00:00:00+00:00,,91.0,"{""/m/02h40lc"": ""English Language""}",['Canada'],"[""Children's/Family"", 'Family Drama', 'Television movie', 'Animal Picture', 'Childhood Drama', 'Coming of age', 'Biopic [feature]', 'Drama', 'Family Film']",1,1,9,['English '],English ,,Canada,
19673886,/m/04n5s66,So Red the Rose,1935-01-01 00:00:00+00:00,,82.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Period piece', 'Drama', 'Romance Film']",1,1,3,['English '],English ,,United States of America,
22576659,/m/05zszyd,Violins at the Ball,1974-02-20 00:00:00+00:00,,110.0,"{""/m/064_8sq"": ""French Language""}",['France'],"['Biographical film', 'Drama', 'War film']",1,1,3,['French '],French ,,France,
3059075,/m/08ns88,Brain Donors,1992-04-17 00:00:00+00:00,918239.0,79.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Absurdism', 'Buddy film', 'Comedy', 'Slapstick']",1,1,4,['English '],English ,,United States of America,
142274,/m/011xrr,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984-08-15 00:00:00+00:00,6227998.0,102.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Cult', 'Parody', 'Science Fiction', 'Adventure', 'Comedy']",1,1,5,['English '],English ,,United States of America,
31250513,/m/0bvr0hm,The Ballad of the Sad Cafe,1991-01-01 00:00:00+00:00,,100.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom']","['Romantic drama', 'Romance Film', 'Drama', 'Indie']",1,2,4,['English '],English ,,United States of America,United Kingdom
508985,/m/02jvd9,Afterglow,1997-05-11 00:00:00+00:00,,114.0,{},['United States of America'],"['Romance Film', 'Comedy', 'Indie']",0,1,3,,,,United States of America,
3682299,/m/09v5tw,Starflight: The Plane That Couldn't Land,1983-02-27 00:00:00+00:00,,115.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Disaster', 'Thriller', 'Science Fiction']",1,1,3,['English '],English ,,United States of America,
32098888,/m/0gx1gwf,Aar Paar,1985-11-22 00:00:00+00:00,,130.0,"{""/m/03k50"": ""Hindi Language""}",['India'],['Action'],1,1,1,['Hindi '],Hindi ,,India,
14963981,/m/03h346k,Le Menage Moderne Du Madame Butterfly,1920-01-01 00:00:00+00:00,,,{},['France'],"['Gay pornography', 'Pornographic movie']",0,1,2,,,,France,
6887098,/m/0gvbrg,Fanfan la Tulipe,1952-03-20 00:00:00+00:00,,99.0,"{""/m/064_8sq"": ""French Language""}","['France', 'Italy']","['Swashbuckler films', 'Art film', 'World cinema', 'Action/Adventure', 'Drama', 'Comedy', 'Action', 'Adventure']",1,2,8,['French '],French ,,France,Italy
21447227,/m/05f7zn8,Don Quixote,1957-05-23 00:00:00+00:00,,110.0,"{""/m/06b_j"": ""Russian Language""}",['Soviet Union'],['Drama'],1,1,1,['Russian '],Russian ,,Soviet Union,
21239514,/m/05c1wqd,The Quiet Woman,1951-03-01 00:00:00+00:00,,71.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['Crime Fiction', 'Drama']",1,1,2,['English '],English ,,United Kingdom,
1472865,/m/0547wx,Telokhranitel,1979-01-01 00:00:00+00:00,,90.0,"{""/m/06b_j"": ""Russian Language""}",['Soviet Union'],['Action'],1,1,1,['Russian '],Russian ,,Soviet Union,
9558041,/m/02pjxx7,A Girl Like Me,2005-01-01 00:00:00+00:00,,7.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Short Film', 'Political drama', 'Indie']",1,1,3,['English '],English ,,United States of America,
23687492,/m/06zrd0n,Clandestino a Trieste,1951-01-01 00:00:00+00:00,,,"{""/m/02bjrlw"": ""Italian Language""}",['Italy'],"['Romance Film', 'Drama', 'War film']",1,1,3,['Italian '],Italian ,,Italy,
9424677,/m/0288ctf,Botë e padukshme,1987-01-01 00:00:00+00:00,,88.0,"{""/m/012v8"": ""Albanian language""}",['Albania'],['Drama'],1,1,1,['Albanian '],Albanian ,,Albania,
6426246,/m/0g4x37,"Mitr, My Friend",2002-01-01 00:00:00+00:00,,104.0,"{""/m/03k50"": ""Hindi Language"", ""/m/0999q"": ""Malayalam Language"", ""/m/07c9s"": ""Tamil Language"", ""/m/09s02"": ""Telugu language"", ""/m/02h40lc"": ""English Language""}",['India'],"['Bollywood', 'Musical', 'Drama', 'Art film', 'World cinema']",1,1,5,['Hindi '],Hindi ,,India,
5284284,/m/0dcjzb,Sir! No Sir!,2005-06-19 00:00:00+00:00,,84.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Biography', 'Indie', 'History', 'War film', 'Political cinema', 'Documentary']",1,1,6,['English '],English ,,United States of America,
26291262,/m/0b76q5_,The Leghorn Blows at Midnight,1950-05-06 00:00:00+00:00,,,"{""/m/02h40lc"": ""English Language""}",,"['Short Film', 'Family Film', 'Animation']",1,0,3,['English '],English ,,,
27278051,/m/0bwhykg,Mocha Frapucino,,,135.0,{},,,0,0,0,,,,,
26778773,/m/0bm8l2q,Lost in Siberia,1991-01-01 00:00:00+00:00,,140.0,"{""/m/06b_j"": ""Russian Language""}","['Soviet Union', 'Russia']","['Drama', 'World cinema']",1,2,2,['Russian '],Russian ,,Soviet Union,Russia
19086354,/m/04jj9g3,The Haunted House,2003-05-20 00:00:00+00:00,,120.0,"{""/m/01lqm"": ""Khmer language""}",['Cambodia'],['Horror'],1,1,1,['Khmer '],Khmer ,,Cambodia,
26149260,/m/0ccbhm0,Dylan Dog: Dead of Night,2010-10-26 00:00:00+00:00,6734962.0,107.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Mystery', 'Science Fiction', 'Horror', 'Comedy']",1,1,5,['English '],English ,,United States of America,
5049873,/m/0d0hvd,Mediterraneo,1991-09-09 00:00:00+00:00,,96.0,"{""/m/0349s"": ""Greek Language"", ""/m/02hwyss"": ""Turkish Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language"", ""/m/01307m"": ""Ancient Greek""}",['Italy'],"['Romantic comedy', 'World cinema', 'Drama', 'Comedy', 'War film', 'Romance Film']",1,1,6,['Italian '],Italian ,,Italy,
26967810,/m/0brzpsy,Of Gods and Men,2010-05-18 00:00:00+00:00,,122.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language""}",['France'],"['History', 'Drama', 'Religious Film', 'World cinema', 'War film']",2,1,5,"['French ', 'Arabic ']",French ,Arabic ,France,
21482237,/m/05h26jx,Tonbo kaeri dōchū,,,,"{""/m/03_9r"": ""Japanese Language""}",['Japan'],"['Japanese Movies', 'Black-and-white']",1,1,2,['Japanese '],Japanese ,,Japan,
14230997,/m/03cyk8y,Return To The Border,2005-01-01 00:00:00+00:00,,80.0,"{""/m/02h40lc"": ""English Language""}",,['Documentary'],1,0,1,['English '],English ,,,
24407838,/m/07s53z2,Coffin Rock,2009-01-01 00:00:00+00:00,,89.0,"{""/m/02h40lc"": ""English Language""}","['Australia', 'United Kingdom']","['Thriller', 'Suspense', 'Indie']",1,2,3,['English '],English ,,Australia,United Kingdom
31934171,/m/0gvtgqx,Irakal,1985-01-01 00:00:00+00:00,,,{},,['Psychological thriller'],0,0,1,,,,,
7121282,/m/0h55qb,The Wild Chase,1965-02-27 00:00:00+00:00,,,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Short Film', 'Family Film', 'Animation']",1,1,3,['English '],English ,,United States of America,
1871167,/m/062mn_,Welcome to Mooseport,2004-02-20 00:00:00+00:00,14000000.0,110.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Germany']","['Political cinema', 'Romance Film', 'Americana', 'Comedy']",1,2,4,['English '],English ,,United States of America,Germany
23593226,/m/06zkdv4,Teree Sang: A Kidult Love Story,2009-08-07 00:00:00+00:00,,,"{""/m/03k50"": ""Hindi Language"", ""/m/0688f"": ""Punjabi language"", ""/m/02h40lc"": ""English Language""}",['India'],"['Romance Film', 'Drama']",1,1,2,['Hindi '],Hindi ,,India,
18487239,/m/04f2rzb,Vice Versa,1988-03-11 00:00:00+00:00,13664060.0,98.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Comedy', 'Film adaptation', 'Fantasy', 'Family Film', 'Teen']",1,1,6,['English '],English ,,United States of America,
32068182,/m/0gwz0qv,Two White Arms,1932-03-01 00:00:00+00:00,,81.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],['Comedy film'],1,1,1,['English '],English ,,United Kingdom,
2486602,/m/07h8ns,The Jedi Hunter,2002-08-30 00:00:00+00:00,,8.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Short Film', 'Fan film', 'Indie']",1,1,3,['English '],English ,,United States of America,
1217079,/m/04j4tx,The Killing Fields,1984-01-01 00:00:00+00:00,34700291.0,142.0,"{""/m/064_8sq"": ""French Language"", ""/m/01lqm"": ""Khmer language"", ""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['Drama', 'Political drama', 'War film']",1,1,3,['English '],English ,,United Kingdom,
30710263,/m/0g9_hjj,Fighter,2011-01-07 00:00:00+00:00,,160.0,{},['India'],['Action'],0,1,1,,,,India,
29865278,/m/0crw1kw,Bol Radha Bol,1992-01-01 00:00:00+00:00,,164.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"['World cinema', 'Bollywood']",1,1,2,['Hindi '],Hindi ,,India,
32151115,/m/0gx0wfr,Arundhati,1967-01-01 00:00:00+00:00,,,"{""/m/01y6qp"": ""Oriya Language""}",['India'],['Musical'],1,1,1,['Oriya '],Oriya ,,India,
10088120,/m/02q1dbt,The Seven Little Foys,1955-01-01 00:00:00+00:00,4000000.0,93.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Musical', 'Drama', 'Comedy', 'Biopic [feature]', 'Biographical film', 'Family Film']",1,1,6,['English '],English ,,United States of America,
35041105,/m/0bhb7rl,Allari Priyudu,1993-01-01 00:00:00+00:00,,114.0,"{""/m/09s02"": ""Telugu language""}",['India'],"['Romance Film', 'Drama']",1,1,2,['Telugu '],Telugu ,,India,
18705442,/m/04glfbm,We're No Bad Guys,,,101.0,{},['Hong Kong'],['Chinese Movies'],0,1,1,,,,Hong Kong,
2313467,/m/0732j6,Ten Little Indians,1965-01-01 00:00:00+00:00,,91.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['Thriller', 'Mystery', 'Crime Thriller', 'Film adaptation']",1,1,4,['English '],English ,,United Kingdom,
19434365,/m/0gjdbwf,Silver Case,,,82.0,{},['Italy'],"['Crime Fiction', 'Comedy film', 'Action', 'Adventure']",0,1,4,,,,Italy,
1472852,/m/0547w5,Down and Out in Beverly Hills,1986-01-31 00:00:00+00:00,91411255.0,103.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Black comedy', 'Comedy of manners', 'Remake', 'Comedy', 'Domestic Comedy']",1,1,5,['English '],English ,,United States of America,
31032524,/m/09rfsx1,Walk a Crooked Mile,1948-09-02 00:00:00+00:00,,91.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Melodrama', 'Mystery', 'Drama', 'Action', 'Film noir', 'Spy']",1,1,6,['English '],English ,,United States of America,
29510726,/m/04n6j9y,Rakkozhi,2011-01-01 00:00:00+00:00,,,"{""/m/07c9s"": ""Tamil Language""}",,,1,0,0,['Tamil '],Tamil ,,,
20094531,/m/04y6jvt,Thanksgiving,2004-01-01 00:00:00+00:00,,13.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Short Film', 'Drama', 'Indie']",1,1,3,['English '],English ,,United States of America,
27953778,/m/0ch30sk,Dream Home,2010-04-23 00:00:00+00:00,,90.0,"{""/m/012w70"": ""Cantonese"", ""/m/0459q4"": ""Standard Cantonese""}",['Hong Kong'],"['Thriller', 'Crime Fiction', 'Horror', 'World cinema', 'Slasher', 'Drama', 'Comedy', 'Chinese Movies']",2,1,8,"['Cantonese', 'Standard Cantonese']",Cantonese,Standard Cantonese,Hong Kong,
19127891,/m/04jfg_x,A Lost Lady,1934-09-26 00:00:00+00:00,,61.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Pre-Code', 'Black-and-white']",1,1,3,['English '],English ,,United States of America,
9497934,/m/028cdr2,I Was Monty's Double,1958-10-21 00:00:00+00:00,,101.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['Drama', 'History', 'War film', 'Comedy-drama', 'Biopic [feature]']",1,1,5,['English '],English ,,United Kingdom,
32564574,/m/0h1czdk,The Copperhead,1920-01-25 00:00:00+00:00,,,{},,['Silent film'],0,0,1,,,,,
35790655,/m/0jt1c7n,Putham Pudhu Payanam,1991-11-22 00:00:00+00:00,,120.0,"{""/m/07c9s"": ""Tamil Language""}",['India'],['Drama'],1,1,1,['Tamil '],Tamil ,,India,
12188026,/m/02vtsph,Nicole,1988-01-01 00:00:00+00:00,,91.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Indie', 'Erotic thriller', 'Drama', 'Suspense', 'Crime Thriller']",1,1,6,['English '],English ,,United States of America,
26206182,/m/0b73s5n,Mizhi Randilum,2003-10-01 00:00:00+00:00,,,"{""/m/0999q"": ""Malayalam Language""}",['India'],"['Drama', 'Comedy']",1,1,2,['Malayalam '],Malayalam ,,India,
20503264,/m/04zzlrs,The Eruption of Mount St. Helens!,1980-01-01 00:00:00+00:00,,28.0,{},['United States of America'],"['Short Film', 'Documentary']",0,1,2,,,,United States of America,
12073548,/m/02vny0n,Too Late Blues,1962-01-01 00:00:00+00:00,,103.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Musical', 'Drama']",1,1,2,['English '],English ,,United States of America,
29075168,/m/0dlmjyw,Attack in the Pacific,,,52.0,{},['United States of America'],"['Documentary', 'War film']",0,1,2,,,,United States of America,
3759392,/m/09zgbm,The Cream of Eric Clapton,1990-01-23 00:00:00+00:00,,78.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Concert film'],1,1,1,['English '],English ,,United States of America,
26084706,/m/04j17hc,The Story of Joseph and His Brethren,1962-11-30 00:00:00+00:00,,101.0,{},"['Yugoslavia', 'Italy']","[""Children's/Family"", 'Epic', 'Hagiography', ""Children's"", 'Drama', 'Family Film']",0,2,6,,,,Yugoslavia,Italy
35121944,/m/0j63snv,Alaskan Nights,1930-05-22 00:00:00+00:00,,6.57,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Short Film', 'Animation']",1,1,2,['English '],English ,,United States of America,
31003512,/m/0gg6hj9,No Monkey Business,1935-11-12 00:00:00+00:00,,78.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],['Comedy film'],1,1,1,['English '],English ,,United Kingdom,
418154,/m/05b6n04,Basic Training,1985-01-01 00:00:00+00:00,,85.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Parody', 'Sex comedy', 'Comedy', 'Indie']",1,1,4,['English '],English ,,United States of America,
14602109,/m/03d96ht,Aga Bai Arrecha,2004-01-01 00:00:00+00:00,,145.0,"{""/m/055qm"": ""Marathi Language""}",['India'],"['Bollywood', 'Musical', 'Family Film', 'Comedy', 'World cinema']",1,1,5,['Marathi '],Marathi ,,India,
34037062,/m/0hr6q7s,Mouna Guru,2011-12-16 00:00:00+00:00,,,{},,"['Thriller', 'Action']",0,0,2,,,,,
29002780,/m/0dgrblr,Now Barabbas,1949-01-01 00:00:00+00:00,,87.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],['Drama'],1,1,1,['English '],English ,,United Kingdom,
27744173,/m/0cc5j4y,The Long Haul,1988-01-01 00:00:00+00:00,,113.0,"{""/m/05zjd"": ""Portuguese Language""}",['Brazil'],['Drama'],1,1,1,['Portuguese '],Portuguese ,,Brazil,
13194784,/m/03byg0t,Gung Ho!,1943-01-01 00:00:00+00:00,2176489.0,88.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Action/Adventure', 'Combat Films', 'Action', 'War film']",1,1,4,['English '],English ,,United States of America,
780889,/m/03bwqz,Green Fire,1954-12-29 00:00:00+00:00,,100.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Adventure']",1,1,2,['English '],English ,,United States of America,
25984661,/m/0b6p8p8,Calmos,,,107.0,{},,['Comedy film'],0,0,1,,,,,
24833392,/m/080m_7j,"Albert II of Monaco, the unknown prince",2005-04-01 00:00:00+00:00,,52.0,{},['France'],['Documentary'],0,1,1,,,,France,
19614697,/m/04n01ck,Chronopolis,1983-09-21 00:00:00+00:00,,52.0,"{""/m/05qqm"": ""Polish Language""}","['Poland', 'France']","['Stop motion', 'Science Fiction', 'Surrealism', 'Animation']",1,2,4,['Polish '],Polish ,,Poland,France
9002666,/m/027t0d9,Il diavolo,1963-01-01 00:00:00+00:00,,103.0,"{""/m/02bjrlw"": ""Italian Language""}",['Italy'],"['Sex comedy', 'Comedy of manners', 'World cinema', 'Black-and-white', 'Comedy']",1,1,5,['Italian '],Italian ,,Italy,
